Fecha,Tipo de Indicador,Indicador,Entidad,Valor
2016-04-30,LIQUIDEZ,Ratio de Liquidez MN,Citibank,37.1
2016-04-30,LIQUIDEZ,Ratio de Liquidez MN,Interbank,28.55
2016-04-30,LIQUIDEZ,Ratio de Liquidez MN,Mibanco,36.43
2016-04-30,LIQUIDEZ,Ratio de Liquidez MN,B. GNB,16.65
2016-04-30,LIQUIDEZ,Ratio de Liquidez MN,B. Falabella Perú,31.37
2016-04-30,LIQUIDEZ,Ratio de Liquidez MN,B. Santander Perú,16.44
2016-04-30,LIQUIDEZ,Ratio de Liquidez MN,B. Ripley,31.7
2016-04-30,LIQUIDEZ,Ratio de Liquidez MN,Alfin Banco,61.33
2016-04-30,LIQUIDEZ,Ratio de Liquidez MN,B. ICBC,390.15
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,B. BBVA Perú,44.77
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,BANCOM,88.5
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,B. De Crédito del Perú,41.96
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,B. Pichincha,23.12
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,B. Interamericano de Finanzas,47.19
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,Scotiabank Perú,43.11
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,Citibank,118.3
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,Interbank,57.4
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,Mibanco,34.32
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,B. GNB,49.81
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,B. Falabella Perú,94.7
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,B. Santander Perú,55.79
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,B. Ripley,369.39
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,Alfin Banco,83.55
2016-04-30,LIQUIDEZ,Ratio de Liquidez ME,B. ICBC,75.78
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. BBVA Perú,0.23
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,BANCOM,0.93
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. De Crédito del Perú,0.21
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Pichincha,1.59
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Interamericano de Finanzas,0.73
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Scotiabank Perú,0.23
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Citibank,0.17
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Interbank,0.28
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Mibanco,15.26
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. GNB,1.58
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Falabella Perú,0.0
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Santander Perú,1.74
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. Ripley,0.0
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,Alfin Banco,100.83
2016-04-30,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN,B. ICBC,2.37
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. BBVA Perú,1.17
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,BANCOM,10.67
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. De Crédito del Perú,1.03
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Pichincha,3.08
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Interamericano de Finanzas,1.91
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Scotiabank Perú,1.45
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Citibank,1.04
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Interbank,1.38
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Mibanco,66.86
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. GNB,2.0
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Falabella Perú,0.0
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Santander Perú,2.91
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. Ripley,0.0
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,Alfin Banco,61.23
2016-04-30,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME,B. ICBC,2.43
2017-04-30,SOLVENCIA,Ratio de Capital Global,B. BBVA Perú,14.98
2017-04-30,SOLVENCIA,Ratio de Capital Global,BANCOM,12.59
2017-04-30,SOLVENCIA,Ratio de Capital Global,B. De Crédito del Perú,16.73
2017-04-30,SOLVENCIA,Ratio de Capital Global,B. Pichincha,13.67
2017-04-30,SOLVENCIA,Ratio de Capital Global,B. Interamericano de Finanzas,13.3
2017-04-30,SOLVENCIA,Ratio de Capital Global,Scotiabank Perú,14.13
2017-04-30,SOLVENCIA,Ratio de Capital Global,Citibank,20.84
2017-04-30,SOLVENCIA,Ratio de Capital Global,Interbank,17.1
2017-04-30,SOLVENCIA,Ratio de Capital Global,Mibanco,16.45
2017-04-30,SOLVENCIA,Ratio de Capital Global,B. GNB,14.89
2017-04-30,SOLVENCIA,Ratio de Capital Global,B. Falabella Perú,16.16
2017-04-30,SOLVENCIA,Ratio de Capital Global,B. Santander Perú,17.02
2017-04-30,SOLVENCIA,Ratio de Capital Global,B. Ripley,14.75
2017-04-30,SOLVENCIA,Ratio de Capital Global,Alfin Banco,24.15
2017-04-30,SOLVENCIA,Ratio de Capital Global,B. ICBC,57.92
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. BBVA Perú,11.91
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,BANCOM,6.78
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. De Crédito del Perú,9.18
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Pichincha,10.95
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Interamericano de Finanzas,14.44
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Scotiabank Perú,8.16
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Citibank,5.03
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Interbank,9.62
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Mibanco,9.06
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. GNB,6.9
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Falabella Perú,6.39
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Santander Perú,7.75
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. Ripley,5.59
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,Alfin Banco,3.58
2017-04-30,SOLVENCIA,Pasivo Total / Capital Social y Reservas,B. ICBC,4.13
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. BBVA Perú,2.97
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,BANCOM,3.79
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. De Crédito del Perú,2.89
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Pichincha,4.71
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Interamericano de Finanzas,2.59
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Scotiabank Perú,3.15
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Citibank,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Interbank,2.75
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Mibanco,4.7
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. GNB,2.37
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Falabella Perú,6.4
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Santander Perú,0.64
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Ripley,3.33
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Alfin Banco,9.38
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. ICBC,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. BBVA Perú,2.601369834750803
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,BANCOM,3.5416227765329724
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. De Crédito del Perú,2.34391059692746
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Pichincha,3.8676296496764926
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Interamericano de Finanzas,2.4516289260680546
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Scotiabank Perú,2.6671448322261817
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Citibank,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Interbank,2.5492420598585204
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Mibanco,2.910308493923062
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. GNB,2.0041881761574767
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Falabella Perú,5.893320782546025
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Santander Perú,0.6011073637061316
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Ripley,2.920602992746856
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Alfin Banco,7.825047080948526
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. ICBC,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. BBVA Perú,1.9
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,BANCOM,0.78
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. De Crédito del Perú,0.96
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Pichincha,2.82
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Interamericano de Finanzas,2.16
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Scotiabank Perú,0.81
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Citibank,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Interbank,1.09
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Mibanco,1.24
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. GNB,0.64
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Falabella Perú,2.64
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Santander Perú,0.81
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Ripley,0.28
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Alfin Banco,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. ICBC,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. BBVA Perú,2.65
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,BANCOM,2.59
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. De Crédito del Perú,3.54
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Pichincha,3.54
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Interamericano de Finanzas,1.75
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Scotiabank Perú,3.01
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Citibank,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Interbank,2.73
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Mibanco,4.44
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. GNB,1.67
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Falabella Perú,6.27
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Santander Perú,0.25
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Ripley,3.33
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Alfin Banco,9.38
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. ICBC,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. BBVA Perú,3.62
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,BANCOM,17.09
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. De Crédito del Perú,1.86
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Pichincha,8.17
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Interamericano de Finanzas,4.44
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Scotiabank Perú,3.44
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Citibank,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Interbank,2.81
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Mibanco,19.46
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. GNB,4.61
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Falabella Perú,20.75
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Santander Perú,1.08
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Ripley,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Alfin Banco,0.0
2017-04-30,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. ICBC,0.0
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. BBVA Perú,167.91
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,BANCOM,141.37
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. De Crédito del Perú,146.79
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Pichincha,103.43
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Interamericano de Finanzas,162.49
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Scotiabank Perú,131.0
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Citibank,0.0
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Interbank,172.21
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Mibanco,165.75
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. GNB,150.98
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Falabella Perú,160.52
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Santander Perú,316.48
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Ripley,195.23
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Alfin Banco,223.88
2017-04-30,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. ICBC,0.0
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. BBVA Perú,2.0629008907904716
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,BANCOM,4.415796859772074
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. De Crédito del Perú,2.8074539578043627
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Pichincha,4.284930453601079
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,2.208979543882052
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Scotiabank Perú,2.470262840087961
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Citibank,2.6451560347299856
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Interbank,3.462134198754532
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Mibanco,8.516508630605253
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. GNB,2.6466545062606084
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Falabella Perú,11.183473334030902
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Santander Perú,1.0942981735232067
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Ripley,13.98620618780058
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Alfin Banco,32.07521724182102
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. ICBC,4.188126327432628
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. BBVA Perú,38.777254744744084
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,BANCOM,53.96963572948732
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. De Crédito del Perú,37.479234294231844
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Pichincha,59.96279644844954
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Interamericano de Finanzas,50.04158060970615
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Scotiabank Perú,37.425829358594974
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Citibank,48.06918728557453
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Interbank,42.98739788991164
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Mibanco,54.97942343491565
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. GNB,53.63241978130415
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Falabella Perú,53.002072114893096
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Santander Perú,37.993539173149884
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Ripley,54.33792914759598
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Alfin Banco,65.74668337448341
2017-04-30,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. ICBC,178.98068232004815
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. BBVA Perú,83.08003069527359
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,BANCOM,94.4223452107053
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. De Crédito del Perú,79.37910199622748
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Pichincha,86.87590575483473
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Interamericano de Finanzas,86.18741897828552
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Scotiabank Perú,83.99641700575874
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Citibank,64.75334902401826
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Interbank,86.39165645447908
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Mibanco,96.71031152781491
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. GNB,91.61086713246137
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Falabella Perú,87.31223038568527
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Santander Perú,88.27018119046188
2017-04-30,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Ripley,89.89412083506232
